player_code,xm_override,cs_pct_override,bps_profile,tenure_discount,npxg90_rescue,xa90_rescue,dc90_rescue,note
216616,0.85,0.2130,1.06,0.80,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Ipswich Town manager-transition CS% blend as the first Ipswich Town row above (player_code 108813); see that row's note for full sourcing and calculation. O'Shea: status=a, GW1 starter (90 min), deployed at RB as a 3rd CB-type for aerial cover. | xm_override added 30 Aug 2026 (TEST RUN, xm follow-up): Step 4 xM Floor Rule -- O'Shea has an actual current-season confirmed start (1/2 GW starts, 90 total min (confirmed but not fully undisputed)), source: olbauday/FPL-Core-Insights playerstats.csv gw=2 snapshot (id=304), fetched fresh this run, not the historical vaastav mirror. Floor set to 0.85 per Step 4, decoupled from prior-season minutes. Not permanent -- Step 0 rechecks weekly, drops if benched/injured. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 1 flag (single confirmed manager change) -> tenure_discount=0.80. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
455084,0.85,0.2130,0.95,0.80,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Ipswich Town manager-transition CS% blend as the first Ipswich Town row above (player_code 108813); see that row's note for full sourcing and calculation. Davis: status=a, GW1 starter (90 min). | xm_override added 30 Aug 2026 (TEST RUN, xm follow-up): Step 4 xM Floor Rule -- Davis has an actual current-season confirmed start (1/2 GW starts, 90 total min (confirmed but not fully undisputed)), source: olbauday/FPL-Core-Insights playerstats.csv gw=2 snapshot (id=305), fetched fresh this run, not the historical vaastav mirror. Floor set to 0.85 per Step 4, decoupled from prior-season minutes. Not permanent -- Step 0 rechecks weekly, drops if benched/injured. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 1 flag (single confirmed manager change) -> tenure_discount=0.80. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
449429,0.85,0.2130,0.95,0.80,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Ipswich Town manager-transition CS% blend as the first Ipswich Town row above (player_code 108813); see that row's note for full sourcing and calculation. Greaves: status=a, GW1 starter (90 min), named as one of 3 CB-types. | xm_override added 30 Aug 2026 (TEST RUN, xm follow-up): Step 4 xM Floor Rule -- Greaves has an actual current-season confirmed start (1/2 GW starts, 90 total min (confirmed but not fully undisputed)), source: olbauday/FPL-Core-Insights playerstats.csv gw=2 snapshot (id=306), fetched fresh this run, not the historical vaastav mirror. Floor set to 0.85 per Step 4, decoupled from prior-season minutes. Not permanent -- Step 0 rechecks weekly, drops if benched/injured. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 1 flag (single confirmed manager change) -> tenure_discount=0.80. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
222018,,0.2130,,0.80,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Ipswich Town manager-transition CS% blend as the first Ipswich Town row above (player_code 108813); see that row's note for full sourcing and calculation. Johnson: status=a. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 1 flag (single confirmed manager change) -> tenure_discount=0.80. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
176420,,0.2130,,0.80,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Ipswich Town manager-transition CS% blend as the first Ipswich Town row above (player_code 108813); see that row's note for full sourcing and calculation. Furlong: status=a. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 1 flag (single confirmed manager change) -> tenure_discount=0.80. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
572584,,0.2130,,0.80,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Ipswich Town manager-transition CS% blend as the first Ipswich Town row above (player_code 108813); see that row's note for full sourcing and calculation. Ouattara: status=a, 10 min GW1. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 1 flag (single confirmed manager change) -> tenure_discount=0.80. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
204936,0.90,0.3020,,0.80,,,,"NEW ROW (30 Aug 2026). Enzo Maresca confirmed Man City manager from summer 2026, replacing Pep Guardiola (departed after 10-year tenure, farewell match 24 May 2026 vs Aston Villa); immediately-prior club Chelsea, left 1 Jan 2026 mid-season, last FULL season 2024-25 -- verified via mancity.com official, Sky Sports, Al Jazeera. Step 6 base blend: 0.5x Man City 2025-26 own PL clean-sheet rate 42.11% (16/38, StatMuse + partial GK corroboration) + 0.5x Maresca's final full Chelsea season, 2024-25 PL, 28.95% (11/38, 3 sources: StatMuse, MyFootballFacts, FotMob, exact agreement) = 35.53% historical base. Caveat (Rule #4, no numeric adjustment invented): Chelsea 2024-25 finished 4th; Man City is a materially higher-resourced squad -- blending a mid-table-quality defensive record 50/50 with a top-2 club's own record conflates two different squad-quality baselines. GW1 (home, Bournemouth, won 2-1, conceded 1) and GW2 (away, Crystal Palace, won 4-1, conceded 1) = 0/2 clean sheets. Decay Schedule GW2-3: 0.85x35.53% + 0.15x0% = 30.20%. Mechanism-specific finding (2 sources incl. direct player quote): Maresca's system is a zonal high-press block that deliberately leaves a hard-to-access far-side weak spot as a trade-off for ball-side pressure -- Gvardiol on-record: 'our habit is slightly different than what he wants from us,' with City's defense described as 'disjointed' in the first half vs Bournemouth before tightening up -- consistent with an in-progress system-adaptation explanation for early defensive inconsistency, not pure variance. Secondary finding: a named right-back depth gap (Nunes/Lewis) flagged by Opta Analyst squad audit. Sources: squawka.com/en/features/enzo-maresca-manchester-city-pre-season-tactics ; esteemedkompany.com/2026/08/26/the-tweaks-that-enzo-maresca-is-implementing-at-manchester-city-will-take-time-to-download ; skysports.com/football/news/11679/13548773 ; theanalyst.com/articles/man-city-premier-league-squad-audit-2026-27-transfers-stats ; olbauday/FPL-Core-Insights GW1+GW2 data. Applied identically to every currently-available (status=a) Man City GK/DEF per Rule #22. Donnarumma: status=a. | xm_override added 30 Aug 2026 (TEST RUN, xm follow-up): Step 4 xM Floor Rule -- Donnarumma has an actual current-season confirmed start (2/2 GW starts, ~full minutes both (undisputed)), source: olbauday/FPL-Core-Insights playerstats.csv gw=2 snapshot (id=384), fetched fresh this run, not the historical vaastav mirror. Floor set to 0.90 per Step 4, decoupled from prior-season minutes. Not permanent -- Step 0 rechecks weekly, drops if benched/injured. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 1 flag (single confirmed manager change) -> tenure_discount=0.80. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
122074,,0.3020,,0.80,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Man City manager-transition CS% blend as the first Man City row above (player_code 204936); see that row's note for full sourcing and calculation. Bettinelli: status=a. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 1 flag (single confirmed manager change) -> tenure_discount=0.80. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
106921,,0.3020,,0.80,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Man City manager-transition CS% blend as the first Man City row above (player_code 204936); see that row's note for full sourcing and calculation. Rulli: status=a. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 1 flag (single confirmed manager change) -> tenure_discount=0.80. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
472769,0.85,0.3020,1.06,0.80,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Man City manager-transition CS% blend as the first Man City row above (player_code 204936); see that row's note for full sourcing and calculation. O'Reilly: status=a. | xm_override added 30 Aug 2026 (TEST RUN, xm follow-up): Step 4 xM Floor Rule -- O'Reilly has an actual current-season confirmed start (2/2 GW starts, 150 total min (confirmed but not fully undisputed)), source: olbauday/FPL-Core-Insights playerstats.csv gw=2 snapshot (id=387), fetched fresh this run, not the historical vaastav mirror. Floor set to 0.85 per Step 4, decoupled from prior-season minutes. Not permanent -- Step 0 rechecks weekly, drops if benched/injured. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 1 flag (single confirmed manager change) -> tenure_discount=0.80. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
209036,0.90,0.3020,0.95,0.80,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Man City manager-transition CS% blend as the first Man City row above (player_code 204936); see that row's note for full sourcing and calculation. Guéhi: status=a. | xm_override added 30 Aug 2026 (TEST RUN, xm follow-up): Step 4 xM Floor Rule -- Guéhi has an actual current-season confirmed start (2/2 GW starts, ~full minutes both (undisputed)), source: olbauday/FPL-Core-Insights playerstats.csv gw=2 snapshot (id=388), fetched fresh this run, not the historical vaastav mirror. Floor set to 0.90 per Step 4, decoupled from prior-season minutes. Not permanent -- Step 0 rechecks weekly, drops if benched/injured. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 1 flag (single confirmed manager change) -> tenure_discount=0.80. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
171314,0.90,0.3020,0.95,0.80,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Man City manager-transition CS% blend as the first Man City row above (player_code 204936); see that row's note for full sourcing and calculation. Rúben Dias: status=a. | xm_override added 30 Aug 2026 (TEST RUN, xm follow-up): Step 4 xM Floor Rule -- Rúben has an actual current-season confirmed start (2/2 GW starts, ~full minutes both (undisputed)), source: olbauday/FPL-Core-Insights playerstats.csv gw=2 snapshot (id=390), fetched fresh this run, not the historical vaastav mirror. Floor set to 0.90 per Step 4, decoupled from prior-season minutes. Not permanent -- Step 0 rechecks weekly, drops if benched/injured. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 1 flag (single confirmed manager change) -> tenure_discount=0.80. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
477424,0.85,0.3020,0.95,0.80,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Man City manager-transition CS% blend as the first Man City row above (player_code 204936); see that row's note for full sourcing and calculation. Gvardiol: status=a -- directly quoted re: system-adaptation finding above. | xm_override added 30 Aug 2026 (TEST RUN, xm follow-up): Step 4 xM Floor Rule -- Gvardiol has an actual current-season confirmed start (2/2 GW starts, 164 total min (confirmed but not fully undisputed)), source: olbauday/FPL-Core-Insights playerstats.csv gw=2 snapshot (id=391), fetched fresh this run, not the historical vaastav mirror. Floor set to 0.85 per Step 4, decoupled from prior-season minutes. Not permanent -- Step 0 rechecks weekly, drops if benched/injured. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 1 flag (single confirmed manager change) -> tenure_discount=0.80. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
448514,,0.3020,1.06,0.80,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Man City manager-transition CS% blend as the first Man City row above (player_code 204936); see that row's note for full sourcing and calculation. Aït-Nouri: status=a. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 1 flag (single confirmed manager change) -> tenure_discount=0.80. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
578153,0.90,0.3020,0.95,0.80,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Man City manager-transition CS% blend as the first Man City row above (player_code 204936); see that row's note for full sourcing and calculation. Khusanov: status=a. | xm_override added 30 Aug 2026 (TEST RUN, xm follow-up): Step 4 xM Floor Rule -- Khusanov has an actual current-season confirmed start (2/2 GW starts, ~full minutes both (undisputed)), source: olbauday/FPL-Core-Insights playerstats.csv gw=2 snapshot (id=393), fetched fresh this run, not the historical vaastav mirror. Floor set to 0.90 per Step 4, decoupled from prior-season minutes. Not permanent -- Step 0 rechecks weekly, drops if benched/injured. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 1 flag (single confirmed manager change) -> tenure_discount=0.80. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
477064,0.85,0.3020,1.06,0.80,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Man City manager-transition CS% blend as the first Man City row above (player_code 204936); see that row's note for full sourcing and calculation. Lewis: status=a -- flagged in Opta Analyst squad audit as a rotation-risk RB backup. | xm_override added 30 Aug 2026 (TEST RUN, xm follow-up): Step 4 xM Floor Rule -- Lewis has an actual current-season confirmed start (1/2 GW starts, 56 total min (confirmed but not fully undisputed)), source: olbauday/FPL-Core-Insights playerstats.csv gw=2 snapshot (id=395), fetched fresh this run, not the historical vaastav mirror. Floor set to 0.85 per Step 4, decoupled from prior-season minutes. Not permanent -- Step 0 rechecks weekly, drops if benched/injured. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 1 flag (single confirmed manager change) -> tenure_discount=0.80. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
616222,,0.3020,0.95,0.80,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Man City manager-transition CS% blend as the first Man City row above (player_code 204936); see that row's note for full sourcing and calculation. Vitor Reis: status=a. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 1 flag (single confirmed manager change) -> tenure_discount=0.80. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
554054,,0.3020,,0.80,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Man City manager-transition CS% blend as the first Man City row above (player_code 204936); see that row's note for full sourcing and calculation. Braithwaite: status=a. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 1 flag (single confirmed manager change) -> tenure_discount=0.80. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
98747,,0.377,,0.80,,,,"NEW ROW (30 Aug 2026). Matthias Jaissle confirmed Newcastle head coach from 6 Aug 2026, replacing Eddie Howe; immediately-prior club Al-Ahli Saudi FC (Saudi Pro League), Jul 2023-Aug 2026 (won AFC Champions League Elite 2025 and 2026) -- verified via Sky Sports, Newcastle United official, Wikipedia career timeline. Step 6 base blend: 0.5x Newcastle 2025-26 own PL clean-sheet rate 21.05% (8/38, StatMuse, single-provider-family, 2 queries consistent) + 0.5x Jaissle's final Al-Ahli season, 2025-26 Saudi Pro League, 50.0% (17/34, FotMob, single-provider but internally consistent league table) = 35.53% historical base. Caveat (Rule #4, no numeric adjustment invented): Saudi Pro League is a materially lower-competitiveness league than the PL outside its top 3-4 clubs -- treat 35.53% as upper-bound-optimistic pending real PL evidence. A conflicting Wikipedia claim that Al-Ahli were 2025-26 SPL champions was checked and REJECTED as false (Al-Nassr were champions per 3 independent match reports) -- the associated '12 clean sheets' figure from that same bad source was also discarded in favor of the FotMob-sourced 17. GW1 (home, Liverpool, drew 2-2, conceded 2) and GW2 (away, Tottenham, won 2-0, conceded 0 -- CLEAN SHEET) = 1/2 clean sheets. Decay Schedule GW2-3: 0.85x35.53% + 0.15x50.0% = 30.20% + 7.50% = 37.70%. CRITICAL GK-ROTATION FLAG (confirmed from the pipeline's own minutes data, not speculation): Nick Pope (status=a, code 98747) played 0 minutes in BOTH GW1 and GW2 -- he is NOT the starter. Newcastle activated Lukáš Horníček's release clause from Braga specifically to supplant Pope (fantasyfootballscout.co.uk, 3 Aug 2026); Horníček started both games (90 min each, 1 CS, 7pts GW2). The CS% override below applies position-wide per Rule #22, but any per-player minutes/start-rate projection MUST use the confirmed actual starter (Horníček), not Pope, despite Pope's status=a. Sources: skysports.com/football/news/11678/13568428 ; citizen.digital/article/newcastle-sign-goalkeeper-hornicek-from-braga-n387626 ; fantasyfootballscout.co.uk/2026/08/03/hornicek-jaouen-or-pope-who-will-be-newcastles-number-1 ; theanalyst.com (GW2 set-piece goal detail) ; olbauday/FPL-Core-Insights GW1+GW2 data (minutes confirmed directly from source). Applied identically to every currently-available (status=a) Newcastle GK/DEF per Rule #22. Nick Pope: status=a but 0 min GW1+GW2 -- NOT the confirmed starter, see master note GK-rotation flag. CS% override still applies per Rule #22 but do not treat as first-choice for minutes/start projections. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 1 flag (single confirmed manager change) -> tenure_discount=0.80. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
81441,,0.377,,0.80,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Newcastle manager-transition CS% blend as the first Newcastle row above (player_code 98747); see that row's note for full sourcing and calculation. Gillespie: status=a. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 1 flag (single confirmed manager change) -> tenure_discount=0.80. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
470551,0.90,0.377,,0.80,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Newcastle manager-transition CS% blend as the first Newcastle row above (player_code 98747); see that row's note for full sourcing and calculation. Horníček: status=a -- CONFIRMED ACTUAL STARTER, 90 min both GW1 and GW2, kept a clean sheet GW2. | xm_override added 30 Aug 2026 (TEST RUN, xm follow-up): Step 4 xM Floor Rule -- Horníček has an actual current-season confirmed start (2/2 GW starts, ~full minutes both (undisputed)), source: olbauday/FPL-Core-Insights playerstats.csv gw=2 snapshot (id=567), fetched fresh this run, not the historical vaastav mirror. Floor set to 0.90 per Step 4, decoupled from prior-season minutes. Not permanent -- Step 0 rechecks weekly, drops if benched/injured. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 1 flag (single confirmed manager change) -> tenure_discount=0.80. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
554578,,0.377,,0.80,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Newcastle manager-transition CS% blend as the first Newcastle row above (player_code 98747); see that row's note for full sourcing and calculation. Jaouen: status=a, summer signing squeezing Pope further. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 1 flag (single confirmed manager change) -> tenure_discount=0.80. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
465642,0.90,0.377,0.95,0.80,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Newcastle manager-transition CS% blend as the first Newcastle row above (player_code 98747); see that row's note for full sourcing and calculation. Thiaw: status=a. | xm_override added 30 Aug 2026 (TEST RUN, xm follow-up): Step 4 xM Floor Rule -- Thiaw has an actual current-season confirmed start (2/2 GW starts, ~full minutes both (undisputed)), source: olbauday/FPL-Core-Insights playerstats.csv gw=2 snapshot (id=445), fetched fresh this run, not the historical vaastav mirror. Floor set to 0.90 per Step 4, decoupled from prior-season minutes. Not permanent -- Step 0 rechecks weekly, drops if benched/injured. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 1 flag (single confirmed manager change) -> tenure_discount=0.80. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
119471,,0.377,0.95,0.80,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Newcastle manager-transition CS% blend as the first Newcastle row above (player_code 98747); see that row's note for full sourcing and calculation. Schär: status=a. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 1 flag (single confirmed manager change) -> tenure_discount=0.80. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
220237,0.90,0.377,0.95,0.80,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Newcastle manager-transition CS% blend as the first Newcastle row above (player_code 98747); see that row's note for full sourcing and calculation. Botman: status=a. | xm_override added 30 Aug 2026 (TEST RUN, xm follow-up): Step 4 xM Floor Rule -- Botman has an actual current-season confirmed start (2/2 GW starts, ~full minutes both (undisputed)), source: olbauday/FPL-Core-Insights playerstats.csv gw=2 snapshot (id=447), fetched fresh this run, not the historical vaastav mirror. Floor set to 0.90 per Step 4, decoupled from prior-season minutes. Not permanent -- Step 0 rechecks weekly, drops if benched/injured. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 1 flag (single confirmed manager change) -> tenure_discount=0.80. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
487838,0.90,0.377,1.06,0.80,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Newcastle manager-transition CS% blend as the first Newcastle row above (player_code 98747); see that row's note for full sourcing and calculation. Hall: status=a. | xm_override added 30 Aug 2026 (TEST RUN, xm follow-up): Step 4 xM Floor Rule -- Hall has an actual current-season confirmed start (2/2 GW starts, ~full minutes both (undisputed)), source: olbauday/FPL-Core-Insights playerstats.csv gw=2 snapshot (id=449), fetched fresh this run, not the historical vaastav mirror. Floor set to 0.90 per Step 4, decoupled from prior-season minutes. Not permanent -- Step 0 rechecks weekly, drops if benched/injured. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 1 flag (single confirmed manager change) -> tenure_discount=0.80. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
463726,0.90,0.377,1.06,0.80,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Newcastle manager-transition CS% blend as the first Newcastle row above (player_code 98747); see that row's note for full sourcing and calculation. Dedić: status=a. | xm_override added 30 Aug 2026 (TEST RUN, xm follow-up): Step 4 xM Floor Rule -- Dedić has an actual current-season confirmed start (2/2 GW starts, ~full minutes both (undisputed)), source: olbauday/FPL-Core-Insights playerstats.csv gw=2 snapshot (id=593), fetched fresh this run, not the historical vaastav mirror. Floor set to 0.90 per Step 4, decoupled from prior-season minutes. Not permanent -- Step 0 rechecks weekly, drops if benched/injured. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 1 flag (single confirmed manager change) -> tenure_discount=0.80. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
553746,,0.377,,0.80,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Newcastle manager-transition CS% blend as the first Newcastle row above (player_code 98747); see that row's note for full sourcing and calculation. Shahar: status=a. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 1 flag (single confirmed manager change) -> tenure_discount=0.80. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
85633,0.90,0.2349,,0.50,,,,"NEW ROW (30 Aug 2026). Oliver Glasner confirmed Nott'm Forest head coach from 6 Jul 2026, replacing Vítor Pereira (sacked despite PL survival + Europa League semi); immediately-prior club Crystal Palace (won FA Cup 2024-25, UEFA Conference League 2025-26) -- verified via Sky Sports (full text), Goal.com, Yahoo, ESPN; official club headline corroborated via search index (page itself JS-blocked to fetch). Step 6 base blend: 0.5x Forest 2025-26 own PL clean-sheet rate 23.68% (9/38, StatMuse+aboutchampionships.com) + 0.5x Glasner's final Crystal Palace season, 2025-26 PL, 31.58% (12/38, StatMuse+aboutchampionships.com) = 27.63% historical base. Same competition/tier/season for both halves -- no cross-league caveat required (checked explicitly). GW1 (home, Leeds, lost 0-1, conceded 1) and GW2 (away, Liverpool, drew 2-2, conceded 2) = 0/2 clean sheets. Decay Schedule GW2-3: 0.85x27.63% + 0.15x0% = 23.49%. Mechanism-specific finding (2 sources): Glasner has carried over his Crystal Palace 3-4-2-1 wing-back system, with Aina/N.Williams named as direct beneficiaries; both sources separately flag Elliot Anderson's departure to Man City as a specific midfield-control gap undercutting the shape's defensive benefit, and Forest's historically weak home form (4 home wins all of 2025-26). TENURE RED FLAG (Step 4a, verified via Wikipedia factual season timeline, cross-checked against Sky Sports framing): Forest had 5 managerial changes in ~12 months under owner Evangelos Marinakis (Nuno -> Postecoglou -> Dyche -> Pereira -> Glasner) -- any 'new manager bounce' read for this club should carry reduced confidence given the demonstrated pattern of rapid churn. Sources: fantasyfootballscout.co.uk/2026/08/20/fpl-2026-27-nottm-forest-best-players-set-piece-takers-predicted-xi-more ; sports.yahoo.com/articles/nottingham-forest-2026-27-premier-132500985 ; skysports.com/football/news/11095/13560923 ; en.wikipedia.org/wiki/2025%E2%80%9326_Nottingham_Forest_F.C._season ; olbauday/FPL-Core-Insights GW1+GW2 data. Applied identically to every currently-available (status=a) Nott'm Forest GK/DEF per Rule #22. Sels: status=a. | xm_override added 30 Aug 2026 (TEST RUN, xm follow-up): Step 4 xM Floor Rule -- Sels has an actual current-season confirmed start (2/2 GW starts, ~full minutes both (undisputed)), source: olbauday/FPL-Core-Insights playerstats.csv gw=2 snapshot (id=467), fetched fresh this run, not the historical vaastav mirror. Floor set to 0.90 per Step 4, decoupled from prior-season minutes. Not permanent -- Step 0 rechecks weekly, drops if benched/injured. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 4+ flags (5 changes in ~12mo, Standing Rule per club note) -> tenure_discount=0.50. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
